Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,Compound,Positive,Negative,Neutral,Sentimento
3677,3,0,3,0,1,awww shit lol i want my money too bitch who else i give one to,-0.6486,0.2,0.361,0.439,Negativo
15105,3,0,0,3,2,rt colinfreeze isis supporters in america the jihadis next door mlnestel vocativ,0.4404,0.209,0.0,0.791,Positivo
21757,6,0,6,0,1,teacher you had all weekend to do you homework me uhm sorry bitch but i have a life,-0.3716,0.0,0.202,0.798,Negativo
22666,3,0,1,2,2,tiny out here looking like an albino red nose pitbull from a dope boys trap house,0.0516,0.14,0.129,0.73,Positivo
14596,3,0,3,0,1,rt azlanthegoat these hoe aint loyal a nigga who cheated on his girl times and just broke up with him,-0.825,0.0,0.351,0.649,Negativo
4593,3,1,2,0,1,queenkaaat how about i just fuck you right in the pussy,-0.5423,0.0,0.28,0.72,Negativo
20998,3,0,3,0,1,rows for the hoescurls for the girlsplanks for the skanks deep cuts for the slutsquads for the broadsno pecs no sex,-0.5267,0.0,0.188,0.812,Negativo
17520,3,0,2,1,1,rt this bitch quit after an hour of working here wtf,-0.8225,0.0,0.458,0.542,Negativo
15981,3,0,3,0,1,rt imhimcutthroat treshonscrooge mrs harden be blowin me i be wanna snap on her ahhi had that bitch freshmen year damn nea caught,-0.7579,0.0,0.245,0.755,Negativo
19764,3,0,3,0,1,rt jamiecaudillo youre retarded enough to be both but atleast i have a date to bring you on for your,-0.3291,0.0,0.121,0.879,Negativo
18828,3,0,3,0,1,rt tharealist dudes a hoe had me laughin on my only,0.0,0.0,0.0,1.0,Neutro
15539,3,0,2,1,1,rt feministajones not today bitch not today rt rennystevens feministajones soooo ur a black feminist u do know how pointless that,0.4717,0.146,0.0,0.854,Positivo
1546,3,0,0,3,2,how i feel when im throwing trash away everyday in school,0.0,0.0,0.0,1.0,Neutro
16486,3,0,3,0,1,rt lmaoatbasics bitches twerk to anything rock countrythese bitches a twerk to gospel to take me to the king,-0.8316,0.0,0.328,0.672,Negativo
6583,3,0,3,0,1,kiefferjason no the fuck it doesnt its a fucking song wtf r u talking about yes the fuck i can bitch,-0.9369,0.088,0.555,0.357,Negativo
24515,3,0,3,0,1,i was never mean to you after we broke up you keep making me seem like an ass i never went off to party and fuck bitches,-0.8591,0.137,0.361,0.501,Negativo
21896,3,0,2,1,1,that was a bitch move i pulledprobably the most heartless thing i did,-0.807,0.0,0.477,0.523,Negativo
547,3,0,3,0,1,on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke riptallt,-0.7548,0.069,0.355,0.576,Negativo
17556,3,0,3,0,1,rt slizrdwizrd point on a bitch like dirk nowitzki up in da club like dirk nowitzki,0.0516,0.24,0.183,0.577,Positivo
20035,6,0,6,0,1,rt lyvvvm im such a bitch lmao i really just say whats on my mind though cant help it,-0.2865,0.163,0.253,0.584,Negativo
23938,3,0,3,0,1,you workout tweet instagram tweet text some hoes xbox fall asleep these young boys aint gotta clue what grinding is,0.0,0.0,0.0,1.0,Neutro
5918,3,2,1,0,0,coffincreepxx you had to throw in the faggot word smh smh smh,-0.8834,0.0,0.585,0.415,Negativo
24210,3,0,3,0,1,chill zahra im getting crackers rn,0.0,0.0,0.0,1.0,Neutro
13696,6,0,5,1,1,night bitches,-0.5994,0.0,0.796,0.204,Negativo
10093,3,1,2,0,1,his bitch ass a hoe ass nigga prolly dont get no pussy,-0.8724,0.096,0.549,0.356,Negativo
18186,3,0,3,0,1,rt i call all women bitches get over it,-0.5994,0.0,0.358,0.642,Negativo
14714,3,0,3,0,1,rt bigdaddycooter vngelinaa yeah fuck lunch ill just eat pussy under the staircase by the foriegn language hallway,-0.6249,0.094,0.268,0.638,Negativo
15901,3,0,3,0,1,rt httpjaebee hoes be going through depression when they dude in jail bc other females gettn told the same shit they all need to be,-0.8074,0.0,0.241,0.759,Negativo
4514,3,0,3,0,1,paixj right these hoes aint loyal,-0.3724,0.0,0.338,0.662,Negativo
23576,3,0,3,0,1,yall see chojis kid big ass black bitch,-0.8074,0.0,0.549,0.451,Negativo
25116,3,1,2,0,1,trash rt ayeofool easily the real gs move n silence like lasagna line rt shawnhindriix rt wit a wayne line that went over niggas heads,0.3612,0.179,0.088,0.733,Positivo
2929,6,0,6,0,1,ciscoallday and btw dont ever bring up past hoes wit yo ol lady i took that l in hs tryna be semi honest smh,0.25,0.129,0.09,0.781,Positivo
20070,3,0,3,0,1,rt marrybel maybe yall hoe ass niggas should start considering girls feelings shiii think about if a nigga is doing what youre doing,-0.7096,0.0,0.228,0.772,Negativo
22437,7,0,7,0,1,this bitch is nasty,-0.8126,0.0,0.787,0.213,Negativo
2462,3,0,3,0,1,allfucksgiven like a hoe gettin dick all day and then tonight she gettin more,-0.2023,0.149,0.196,0.655,Negativo
21293,3,2,0,1,0,sick of your coon antics rt poonsoaker accuracy rt thotcho gt,-0.296,0.146,0.229,0.625,Negativo
3394,3,0,3,0,1,grizzboadams wyattnuckels bitch i make the plans not you pussy fart im in charge follow me or deny me im doin friday and were fighting,-0.8271,0.0,0.293,0.707,Negativo
4360,3,1,2,0,1,nyrkelsmads thanks for calling me a fucking fag,-0.1263,0.257,0.3,0.443,Negativo
23603,3,1,2,0,1,yea you bad but hoe so what,-0.3071,0.0,0.273,0.727,Negativo
23584,3,0,0,3,2,yankees should have never gave away melky guy can flat out hit yankees giants,0.0,0.0,0.0,1.0,Neutro
13921,3,1,2,0,1,ol heads always think a young nicca gon runoff wit they sacc,0.0,0.0,0.0,1.0,Neutro
15945,3,0,3,0,1,rt ifloodsyatl zariavonmars um exactly how most of these hoes twat is setup,-0.6597,0.0,0.268,0.732,Negativo
10923,3,0,3,0,1,i know you seeeeen my faceeeee gon send a bitch maa wayyyy,-0.5859,0.0,0.297,0.703,Negativo
24112,3,0,3,0,1,bitch im me so who u,-0.5859,0.0,0.487,0.513,Negativo
18851,3,0,3,0,1,rt emilyscraba my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit,-0.7269,0.112,0.291,0.596,Negativo
3382,3,0,3,0,1,gossipcop they are all idiots except kourt the rest are just slutty ass bitches,-0.8934,0.0,0.493,0.507,Negativo
11359,3,0,0,3,2,i went outside and got mad bc this weather is trash,-0.4939,0.0,0.262,0.738,Negativo
22463,3,0,3,0,1,this bitch needs to turn off her shitty music,-0.8126,0.0,0.514,0.486,Negativo
21181,3,1,2,0,1,she got ass this bitch got hips this bitch got thighs this bitch here fine this bitch here bad she all the way live,-0.9781,0.041,0.571,0.388,Negativo
16065,3,0,3,0,1,rt jboxjohnson she a sell smoke caresleave people alone its,-0.25,0.0,0.2,0.8,Negativo
18144,3,0,0,3,2,rt thexbone twitch plays call of duty enter trash talk in the chat the autoaim will do the rest,0.25,0.1,0.0,0.9,Positivo
3631,3,0,3,0,1,itsyourman make me white trash cousin fucker,-0.6486,0.0,0.417,0.583,Negativo
11134,3,0,3,0,1,i remember them bitches lmaoo,-0.5994,0.0,0.565,0.435,Negativo
8851,3,1,2,0,1,damn i use to be a big fan of ronda but so far shes been a big cunt tuf,-0.6705,0.079,0.296,0.625,Negativo
15428,3,0,2,1,1,rt duckinfope lt not buying bitches vehicles,0.4847,0.344,0.0,0.656,Positivo
5643,3,2,1,0,0,aldofelix naw dude i wish theyre white trash,0.4019,0.31,0.0,0.69,Positivo
8752,3,0,3,0,1,confident in one way pussy in another so strange,0.2105,0.255,0.188,0.557,Positivo
21319,3,0,1,2,2,sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri,0.5267,0.236,0.0,0.764,Positivo
20012,3,0,3,0,1,rt lordflaconegro ion even ask lightskin bitches for nudes nomo fuck yall,-0.8126,0.0,0.425,0.575,Negativo
19802,3,0,3,0,1,rt johntherealman so i see no ones participating in the twitter purge pussies ihopeitssuposetobetonight,-0.3566,0.0,0.171,0.829,Negativo
7862,3,0,3,0,1,all these ratchet hoes be on tha same stuff,0.0,0.0,0.0,1.0,Neutro
4504,3,0,3,0,1,proseish yeah because george zimmerman is a pussy ass coward,-0.6486,0.15,0.442,0.408,Negativo
4552,3,0,3,0,1,pnoliajay shut up bitch nigga,-0.5859,0.0,0.487,0.513,Negativo
12839,3,0,0,3,2,lmaooo naw man rt diponline yo want in rt humbltonbanks u serious bro lol rt cheezmoejenkinz early bird special,0.6705,0.308,0.059,0.633,Positivo
20462,3,0,3,0,1,rt simplyalize xonayyy well aint this bout a bitch,0.6336,0.463,0.0,0.537,Positivo
4540,3,0,0,3,2,pennyg angrybraveheart sheikhkhalifapm love hbirds used to feed them when i lived in wa state hv them on mtn in sore,0.4019,0.17,0.101,0.729,Positivo
8500,3,0,3,0,1,but you nvm bjayblast i dont see why men disrespect women by calling them offensive names like bitch hoe slut or female smh,-0.9628,0.081,0.522,0.397,Negativo
4651,3,2,1,0,0,repulsivetool and the only band that sucked worse live is those fags guns amp poses,-0.7269,0.0,0.319,0.681,Negativo
7116,3,0,3,0,1,rhythmixx jaymcnuggets ohhhhh you bitch,-0.5859,0.0,0.487,0.513,Negativo
18480,3,0,3,0,1,rt windpushedgrass this bitch is just dead weight pallbearers,-0.8689,0.0,0.557,0.443,Negativo
7355,3,0,3,0,1,thejokerxo yes i love the hair on her pussylol,0.7845,0.535,0.0,0.465,Positivo
1845,3,0,3,0,1,imjessicaaaaa vintagemonroe haha bitch,-0.2023,0.341,0.432,0.227,Negativo
19355,3,1,2,0,1,rt duttyogshake pussy ass nigga,-0.5423,0.0,0.467,0.533,Negativo
12733,3,0,3,0,1,like bitch,-0.3182,0.397,0.603,0.0,Negativo
16269,3,0,3,0,1,rt justcallmeduh karmas a bitch my nigga,-0.5859,0.0,0.432,0.568,Negativo
13395,3,1,2,0,1,my mom is a cunt,-0.4939,0.0,0.516,0.484,Negativo
21805,3,0,3,0,1,thas my bitch too,-0.5859,0.0,0.559,0.441,Negativo
4378,3,0,3,0,1,naynooski kboavz which one bobby bitch or hot nigga,-0.5859,0.0,0.322,0.678,Negativo
20971,6,0,0,6,2,rewrite tinker with its official language regarding samesex relationships divorce remarriage etc but nothing is set in stone at all,0.0,0.0,0.0,1.0,Neutro
6537,3,1,2,0,1,kathleenparker of the washington post to call the president ignorant i ask you racist angry bitter bitch look in the mirror,-0.9432,0.0,0.516,0.484,Negativo
2802,3,0,3,0,1,press start bitch,-0.5859,0.0,0.655,0.345,Negativo
22103,3,1,2,0,1,their insult even if its selfdeprecating the first thing straights go to is faggot queer tranny gay even supposed allies,-0.8271,0.0,0.3,0.7,Negativo
10399,3,0,3,0,1,i cant handle when people give me an attitude i dead them so quick like why do you have to be a nasty bitch,-0.8727,0.088,0.372,0.54,Negativo
3991,3,0,3,0,1,ladyvodkax bare it bitchsee what i did there,0.0,0.0,0.0,1.0,Neutro
1075,6,0,5,1,1,rt i think all dem hoes on lahhh co worker was messing with omarion bm,0.0,0.0,0.0,1.0,Neutro
7662,3,1,2,0,1,a miserable bitch is on the docket today lois misery lerner better get grilled the ordered harassment was undeniable breakherdown war,-0.9451,0.083,0.517,0.4,Negativo
16558,3,0,3,0,1,rt lifeofayungin that pussy is never yours its just your turn remember that,0.0,0.0,0.0,1.0,Neutro
11650,3,0,3,0,1,im out this bitch,-0.6705,0.0,0.6,0.4,Negativo
18633,3,0,3,0,1,rt zitlalyl my dog is gonna be a bitch magnet for sure,-0.3612,0.152,0.252,0.596,Negativo
3793,3,1,2,0,1,jonjanke youre a sensitive pussy whooped no sense of humor neo zoom maxi dweeb now sit your ass all the way down,-0.5574,0.081,0.221,0.698,Negativo
1872,3,0,0,3,2,wccorosen too bad the optimism i have for the royals you dont have for the twins take those roseie colored glasses off,0.0,0.135,0.135,0.731,Neutro
3437,3,0,3,0,1,hazeleyedbarbi she walks away what a pussy,0.0,0.0,0.0,1.0,Neutro
21481,3,1,2,0,1,some guy at orientation got asked what his top favorite music artists are and the first thing this bitch said was usher,-0.1779,0.17,0.159,0.671,Negativo
15334,3,0,3,0,1,rt derekisnormal a bitch is wearing a scarf today i loves me a scarf,-0.0258,0.239,0.245,0.516,Neutro
3707,3,0,2,1,1,jaredreve use monkey maker you prick,-0.34,0.0,0.324,0.676,Negativo
19343,6,0,2,4,2,rt it looks like hes wearing a trash bag,0.3612,0.263,0.0,0.737,Positivo
15898,3,1,2,0,1,rt hotsausage is it a crime if a nigga just wanna eat pussy,-0.5423,0.0,0.259,0.741,Negativo
17169,3,0,3,0,1,rt ogmonday esj got some ugly hoes yeah and them leon g students aint making no better of em,-0.3855,0.172,0.24,0.588,Negativo
11124,6,0,0,6,2,i really want a girl to make me some brownies,0.1513,0.185,0.0,0.815,Positivo
764,3,0,3,0,1,peopletoavoidvalerie jarrett so i control my reflex to bitch slap her,-0.4939,0.119,0.284,0.597,Negativo
21399,3,1,2,0,1,so fucking thirsty for a championship that they welcome a fucking traitor with open arms haha fucking no heart ass pussy organization,0.4417,0.301,0.206,0.493,Positivo
4180,3,3,0,0,0,maxwelllarsen your a cunt,-0.4939,0.0,0.615,0.385,Negativo
9165,9,0,0,9,2,early bird gets the worm gogetit,0.0,0.0,0.0,1.0,Neutro
18301,9,1,7,1,1,rt tylar lol why you tryna be raw doe bitch,-0.25,0.192,0.26,0.548,Negativo
10078,3,0,3,0,1,hey asidethis was my graduation cap like fuck you bitch detroit what,-0.7003,0.133,0.388,0.479,Negativo
14492,3,0,1,2,2,rt alleycelestine kissin small lips is trash yessssss,0.0,0.0,0.0,1.0,Neutro
4790,3,0,3,0,1,schoolboyg why you gotta phone in your avi texting but you got negative bitches,-0.9081,0.0,0.464,0.536,Negativo
11270,3,1,2,0,1,i told that bitch idgaf about a benz bitch,-0.8225,0.0,0.603,0.397,Negativo
6786,3,0,3,0,1,lovenati after a day bitch fest maybe,-0.5859,0.0,0.432,0.568,Negativo
892,3,0,1,2,2,pornandroidiphoneipadsexxxx desi paki,0.0,0.0,0.0,1.0,Neutro
11489,3,0,3,0,1,im a bitch becausemy family life is fuckedmy love life is fuckedmy social life is fuckedjust my outlook on life is fucked,-0.6124,0.138,0.27,0.592,Negativo
19119,3,0,0,3,2,rt i still be craving an oreo mcflurry b,0.0,0.0,0.0,1.0,Neutro
19078,9,0,1,8,2,rt bitterarab now that halloween is fast approaching please understand this we are a culture not a costume to mock and ridicule,0.1611,0.188,0.122,0.69,Positivo
21627,3,0,0,3,2,stop smokin bathsalt charlie brown rejectedpeanutsspecials,-0.296,0.0,0.306,0.694,Negativo
18893,3,0,3,0,1,rt posterboi lord please dont let this bitch kill my vibe,-0.836,0.118,0.472,0.41,Negativo
21101,3,0,3,0,1,seconds from the end whats it gonna be pull the trigger bitch,-0.5859,0.0,0.257,0.743,Negativo
16590,3,1,2,0,1,rt ion feel dese nihhas or,0.0,0.0,0.0,1.0,Neutro
21719,3,0,3,0,1,t up bitch no chaser needed tsu,-0.7184,0.0,0.6,0.4,Negativo
22377,3,0,3,0,1,thirsty fo da bitches saggin my pants n shit shit i paid this much for the belt i betta crack a bitch,-0.9423,0.0,0.516,0.484,Negativo
9520,3,0,3,0,1,fuck nigguh trynna talk it out wtf we finna talk about,-0.8074,0.0,0.448,0.552,Negativo
18426,3,0,3,0,1,rt wallstwatkins to get with a hoe you just need to be cute have muscles dress your ass off swag or talk a good game,0.34,0.201,0.119,0.68,Positivo
12705,3,0,3,0,1,life be my bitch and that hoe move when i say so,-0.5859,0.0,0.275,0.725,Negativo
11669,3,0,3,0,1,im sick and tired of the above the fray crowd theyre all the same crowd the mushy moderate the contrarian etcwake up pussies war,-0.8779,0.0,0.325,0.675,Negativo
15090,3,0,3,0,1,rt this bitch gotdamnchat aint got a bit of sense lmaoo,-0.5859,0.0,0.297,0.703,Negativo
15557,3,0,3,0,1,rt fleebiscuit girls with anchor tats are hoes,0.0,0.0,0.0,1.0,Neutro
16318,3,0,2,1,1,rt kamrinotoyota king was fire rt vianawf king ti vs tip and that troubleman albums all most def,-0.34,0.0,0.124,0.876,Negativo
3470,3,0,2,1,1,hollygroveshawn word school flow on a dumb hoe,-0.5106,0.0,0.355,0.645,Negativo
2344,3,0,3,0,1,i could fuck a bowl of graham cracker cereal,-0.5423,0.0,0.368,0.632,Negativo
18619,3,0,3,0,1,rt yurugly niggas these days will walk miles to get some pussy,-0.34,0.0,0.179,0.821,Negativo
4716,3,0,0,3,2,green bananas are better then yellow ones too,0.4404,0.293,0.0,0.707,Positivo
13789,3,0,3,0,1,not trash just plain as fuck for and come on no elephant print on a,-0.6908,0.0,0.322,0.678,Negativo
20799,6,0,5,1,1,rt xdsmooth shoutout to that niggah go follow,0.0,0.0,0.0,1.0,Neutro
22703,3,0,3,0,1,tony parker is making norris cole his bitch with the one on one or just takin him off the dribble an breaking some damn ankles gospursgo,-0.7579,0.0,0.213,0.787,Negativo
15671,6,0,6,0,1,rt gmbace lame bitches always wanna try play a real nigga like a lame bitch das how u get treated n cut,-0.8885,0.157,0.492,0.351,Negativo
14385,3,0,3,0,1,rt it doesnt matter who i make out with in spin the bottle because i only invite the hottest bitches to play ladykiller,-0.2439,0.154,0.191,0.655,Negativo
12729,3,0,3,0,1,like nike bitch just do it,-0.3182,0.243,0.369,0.388,Negativo
7923,9,0,9,0,1,amennn womenlovebrickz if your girlfriend doesnt like that bitch you dont talk to that bitch,0.6167,0.303,0.104,0.592,Positivo
14034,3,2,1,0,0,only word i can understand on blackjesus is nigger heavily disappointed in this show aaronmacgruder stuff blows imo,-0.8126,0.0,0.33,0.67,Negativo
11267,3,0,3,0,1,i tld that hoe wrongs dnt make a rite now she wanna sing,0.0,0.0,0.0,1.0,Neutro
5594,3,1,2,0,1,tiffnasty some niggas didnt desrve to have that bitch in the first place,-0.7351,0.0,0.36,0.64,Negativo
6166,3,0,3,0,1,gallinofmilk fight me hoe,-0.3818,0.0,0.464,0.536,Negativo
9040,3,0,3,0,1,dont fuck with girls that wear beanies,0.431,0.322,0.0,0.678,Positivo
22422,3,0,3,0,1,this bitch fell straight through the chair im high of course i laughedeven if i wasnt i wouldve still laughed,-0.6575,0.086,0.283,0.631,Negativo
7817,3,0,3,0,1,all my young boys round me saying get money and fuck these hoes,-0.5423,0.0,0.226,0.774,Negativo
20027,3,1,2,0,1,rt lucybeeee hate when i lose something and my mom says i guess it wasnt that like bitch you lost me in a grocery,-0.7742,0.103,0.362,0.535,Negativo
22294,6,1,4,1,1,these niccas want war give me what you got wethelastonesleft umightnotgetin beerandtacos,-0.5574,0.086,0.257,0.658,Negativo
14507,3,0,0,3,2,rt amazingtiming bad monkey amazingtiming,-0.5423,0.0,0.467,0.533,Negativo
24710,3,0,3,0,1,maryjanemilitantque you got that bomb azz pussy lol,-0.1027,0.233,0.267,0.5,Negativo
9881,3,0,3,0,1,haha a private industry birthday is needed to all who have celebrated our bday the past month i cant wait for ours i see you nigs lol,0.8591,0.311,0.0,0.689,Positivo
13590,3,1,2,0,1,nicca n dis bitch playin games on his phone,-0.5859,0.0,0.352,0.648,Negativo
25063,6,1,3,2,1,they probably hate me even more because not only do i look white when im technically a poc but i have white hair now im double cracker,-0.3291,0.0,0.093,0.907,Negativo
10524,3,0,3,0,1,i dont want a bitch thats erybody bitch,0.7115,0.593,0.118,0.289,Positivo
12093,3,0,3,0,1,in class still drunk from last night and this broad is doing a presentation on chipotle bitch can i live tease feedme,-0.8176,0.0,0.333,0.667,Negativo
7183,3,0,3,0,1,sbsylvester kiefferjason bitch fuck that blog where u be at meet up and get your round,-0.8074,0.0,0.36,0.64,Negativo
13691,3,1,2,0,1,niggaz been making trash lately well not everybody but some lol,0.6428,0.368,0.0,0.632,Positivo
